Aulas do Prof. Jorge Melchiades;Vocabulário  da  Psicologia Racional 4- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=XsRWnoXfd_4;2715
Aulas do Prof. Jorge Melchiades;A ÉTICA DO JESUS ARMADO - Curso de Psicologia Racional -  Prof. Jorge Melchiades;https://www.youtube.com/watch?v=ZRVoXfP6Fmc;2599
Aulas do Prof. Jorge Melchiades;Vocabulário  da  Psicologia Racional 5 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=R71QNU49AK0;2901
Aulas do Prof. Jorge Melchiades;Vocabulário  da  Psicologia Racional 6 - Associação de ideias  e Verdade -  Prof. Jorge Melchiades;https://www.youtube.com/watch?v=F7acL_thgo4;2674
Aulas do Prof. Jorge Melchiades;Vocabulário  da  Psicologia Racional 7 - Mentiras e Verdades -  Prof. Jorge Melchiades;https://www.youtube.com/watch?v=zmL-ygtP7vQ;3035
Aulas do Prof. Jorge Melchiades;O Mentiroso, Jesus e a Justiça   -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=BwqMXbrtKko;2586
Aulas do Prof. Jorge Melchiades;Otário Acredita no Mentiroso, Jesus Não!    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=tt8bUG9K6DA;2471
Aulas do Prof. Jorge Melchiades;PLATÃO E JESUS NÃO FORAM OTÁRIOS!    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=Mg0yRb8r6rc;2701
Aulas do Prof. Jorge Melchiades;Vocabulário  da  Psicologia Racional 8 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=uBXrt9OQT6E;3008
Aulas do Prof. Jorge Melchiades;Jesus, Platão, a verdade e o otário    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=75l4W35WBsY;2658
Aulas do Prof. Jorge Melchiades;Vocabulário  da  Psicologia Racional 9 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=P8ZNg5NE4-8;2957
Aulas do Prof. Jorge Melchiades;A RAZÃO É TERAPÊUTICA - Psicologia Racional e Transcendente 1- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=4K6wYLcGm7c;2736
Aulas do Prof. Jorge Melchiades;Jesus, Platão, Verdade e Justiça    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=KA1sH-3i71c;2660
Aulas do Prof. Jorge Melchiades;VIDA APÓS A VIDA: AS PROVAS AUMENTAM - A morte é uma farsa - Aula 1- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=HsDsgTkmqg8;2934
Aulas do Prof. Jorge Melchiades;QUEM MORRE? - Aula 2 da Morte é uma farsa - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=VTrtI5QLtYE;2223
Aulas do Prof. Jorge Melchiades;PLATÃO, JESUS E A TRAIÇÃO    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=yk8NmHifMJ0;2662
Aulas do Prof. Jorge Melchiades;PLATÃO, JESUS E O MUNDO DAS IDEIAS     -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=Qa9wCkno1ag;2769
Aulas do Prof. Jorge Melchiades;Quem disse que o seu destino é morrer? - Aula 3 da Morte é uma farsa - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=nalZFQcQBNU;2521
Aulas do Prof. Jorge Melchiades;RAZÃO TERAPÊUTICA E O ANJO MORCEGO - Psicologia Racional e Transcendente 2- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=I-mnmUuH0Sk;2361
Aulas do Prof. Jorge Melchiades;NÃO MORRA! SEJA ESPERTO!  - Aula 4 da Morte é uma farsa - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=2hKITEF1yYk;5596
Aulas do Prof. Jorge Melchiades;PLATÃO, JESUS E PRECONCEITO     -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=q3UbvRi-lpI;2778
Aulas do Prof. Jorge Melchiades;EMPIRISMO no Vocabulário  10 da  Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=Np4Mql53OqM;2717
Aulas do Prof. Jorge Melchiades;CIÊNCIA  E VIDA  APÓS  A  VIDA  -  Prof. Jorge Melchiades;https://www.youtube.com/watch?v=tXe6JSwJ0zM;2756
Aulas do Prof. Jorge Melchiades;A ÉTICA E O PARASITA SOCIAL - Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=pRy7FSZaQg4;3090
Aulas do Prof. Jorge Melchiades;OS FILHOS DA LUTA SEM ÉTICA  - Psicologia Racional -Prof. Jorge Melchiades;https://www.youtube.com/watch?v=1NR9L7LlNJY;3406
Aulas do Prof. Jorge Melchiades;A REVOLUÇÃO DO FILHO DA LUTA  - Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=cAL6tDgATDs;2014
